Cliente_ID,Fecha_Visita,Tipo_Servicio,Tiempo_Espera,Duración_Atención,Costo_Servicio,Personal_Atención,Calidad_Atención,Instalaciones,Comunicación,Facilidad_Pago,Experiencia_Cliente,Recomendaciones,Satisfaccion_cliente,Niveles
1234,05/06/2023,Consulta general,13,150,4915,MVZ. Eddie Hernández Vidal,3,3,5,5,Buena,Sí,4,Muy Satisfecho
1235,18/07/2023,Servicio a domicilio,37,68,4530,MVZ. Eddie Hernández Vidal,2,4,1,3,Pésima,No,5,Extremadamente satisfecho
1236,13/10/2023,Servicio a domicilio,35,146,3013,MVZ. Eddie Hernández Vidal,5,1,3,3,Regular,Sí,2,Algo satisfecho
1237,15/08/2023,Hospitalización,26,120,2574,MVZ. Eddie Hernández Vidal,3,2,2,1,Mala,Sí,2,Algo satisfecho
1238,08/08/2023,Vacunación,28,83,2552,MVZ. Eddie Hernández Vidal,3,4,3,5,Buena,No,3,Satisfecho
1239,13/03/2023,Hospitalización,23,115,2706,MVZ. Eddie Hernández Vidal,1,5,2,4,Buena,Sí,3,Satisfecho
1240,03/04/2023,Urgencias,40,37,5089,MVZ. Eddie Hernández Vidal,4,4,4,3,Buena,Sí,4,Muy Satisfecho
1241,30/12/2023,Desparasitación,14,107,3630,MVZ. Eddie Hernández Vidal,4,4,4,5,Buena,Sí,3,Satisfecho
1242,02/05/2023,Urgencias,7,34,181,MVZ. Eddie Hernández Vidal,3,5,5,1,Buena,Sí,3,Satisfecho
1243,14/10/2023,Estética,33,139,2780,MVZ. Eddie Hernández Vidal,5,1,1,5,Mala,Sí,5,Extremadamente satisfecho
1244,02/08/2023,Hospitalización,17,109,3103,MVZ. Eddie Hernández Vidal,3,4,2,1,Mala,Sí,5,Extremadamente satisfecho
1245,21/01/2023,Estética,30,99,2069,MVZ. Eddie Hernández Vidal,2,3,1,1,Mala,No,5,Extremadamente satisfecho
1246,10/01/2023,Urgencias,18,64,965,MVZ. Eddie Hernández Vidal,3,4,5,4,Mala,No,3,Satisfecho
1247,18/08/2023,Hospitalización,30,44,4383,MVZ. Eddie Hernández Vidal,3,3,3,2,Regular,Sí,2,Algo satisfecho
1248,10/10/2023,Hospitalización,22,111,5732,MVZ. Eddie Hernández Vidal,4,5,5,5,Buena,No,4,Muy Satisfecho
1249,11/01/2023,Hospitalización,30,67,511,MVZ. Eddie Hernández Vidal,1,3,2,3,Regular,No,4,Muy Satisfecho
1250,19/02/2023,Hospitalización,7,61,2297,MVZ. Eddie Hernández Vidal,2,5,3,2,Pésima,Sí,1,Insatisfecho
1251,13/04/2023,Ultrasonido,31,118,1205,MVZ. Eddie Hernández Vidal,2,3,4,5,Mala,No,1,Insatisfecho
1252,25/07/2023,Vacunación,33,147,2382,MVZ. Eddie Hernández Vidal,5,4,4,2,Pésima,No,1,Insatisfecho
1253,23/02/2023,Cirugías,15,66,2615,MVZ. Eddie Hernández Vidal,3,2,2,4,Buena,No,3,Satisfecho
1254,25/04/2023,Vacunación,7,86,302,MVZ. Eddie Hernández Vidal,4,2,2,4,Pésima,Sí,5,Extremadamente satisfecho
1255,29/06/2023,Urgencias,15,136,5241,MVZ. Eddie Hernández Vidal,1,4,5,3,Mala,No,2,Algo satisfecho
1256,13/07/2023,Consulta general,25,49,1604,MVZ. Eddie Hernández Vidal,4,2,5,4,Regular,No,2,Algo satisfecho
1257,25/06/2023,Cirugías,31,63,2448,MVZ. Eddie Hernández Vidal,4,2,4,4,Mala,No,2,Algo satisfecho
1258,13/02/2023,Vacunación,15,35,1973,MVZ. Eddie Hernández Vidal,4,4,3,5,Mala,No,4,Muy Satisfecho
1259,06/06/2023,Estética,18,116,5298,MVZ. Eddie Hernández Vidal,2,4,5,4,Buena,Sí,5,Extremadamente satisfecho
1260,06/02/2023,Cirugías,37,76,4478,MVZ. Eddie Hernández Vidal,5,2,1,3,Pésima,No,4,Muy Satisfecho
1261,22/04/2023,Urgencias,38,89,5336,MVZ. Eddie Hernández Vidal,3,3,1,2,Regular,Sí,3,Satisfecho
1262,04/03/2023,Cirugías,29,85,2999,MVZ. Eddie Hernández Vidal,3,3,1,5,Pésima,No,3,Satisfecho
1263,26/12/2023,Desparasitación,37,22,5029,MVZ. Eddie Hernández Vidal,2,2,4,4,Buena,Sí,4,Muy Satisfecho
1264,22/04/2023,Hospitalización,33,18,5545,MVZ. Eddie Hernández Vidal,2,1,1,5,Pésima,Sí,3,Satisfecho
1265,09/10/2023,Servicio a domicilio,9,107,2937,MVZ. Eddie Hernández Vidal,1,5,3,3,Pésima,No,1,Insatisfecho
1266,16/04/2023,Ultrasonido,30,146,5829,MVZ. Eddie Hernández Vidal,4,5,2,3,Pésima,No,5,Extremadamente satisfecho
1267,20/10/2023,Urgencias,15,21,486,MVZ. Eddie Hernández Vidal,2,2,2,5,Mala,No,5,Extremadamente satisfecho
1268,08/11/2023,Cirugías,8,119,5244,MVZ. Eddie Hernández Vidal,2,1,4,2,Mala,No,3,Satisfecho
1269,24/10/2023,Cirugías,15,109,850,MVZ. Eddie Hernández Vidal,4,3,2,2,Buena,Sí,2,Algo satisfecho
1270,27/01/2023,Vacunación,8,111,4043,MVZ. Eddie Hernández Vidal,5,2,4,2,Buena,No,2,Algo satisfecho
1271,11/09/2023,Urgencias,35,75,1930,MVZ. Eddie Hernández Vidal,4,1,4,4,Pésima,No,4,Muy Satisfecho
1272,12/12/2023,Estética,20,111,3490,MVZ. Eddie Hernández Vidal,5,1,1,5,Pésima,No,3,Satisfecho
1273,26/04/2023,Servicio a domicilio,19,35,5137,MVZ. Eddie Hernández Vidal,5,5,4,2,Mala,No,1,Insatisfecho
1274,11/01/2023,Urgencias,30,128,2635,MVZ. Eddie Hernández Vidal,1,3,2,3,Buena,No,1,Insatisfecho
1275,13/05/2023,Servicio a domicilio,21,43,2134,MVZ. Eddie Hernández Vidal,4,3,4,2,Regular,No,3,Satisfecho
1276,05/03/2023,Vacunación,30,80,2749,MVZ. Eddie Hernández Vidal,3,2,5,5,Buena,No,3,Satisfecho
1277,21/12/2023,Urgencias,17,101,3252,MVZ. Eddie Hernández Vidal,4,2,4,3,Pésima,No,4,Muy Satisfecho
1278,23/11/2023,Vacunación,22,20,5708,MVZ. Eddie Hernández Vidal,5,4,5,4,Buena,Sí,2,Algo satisfecho
1279,11/02/2023,Cirugías,15,21,5698,MVZ. Eddie Hernández Vidal,3,5,2,1,Buena,No,3,Satisfecho
1280,01/08/2023,Desparasitación,37,59,174,MVZ. Eddie Hernández Vidal,1,1,5,2,Regular,No,4,Muy Satisfecho
1281,29/09/2023,Desparasitación,40,43,4478,MVZ. Eddie Hernández Vidal,3,5,1,1,Pésima,Sí,2,Algo satisfecho
1282,01/11/2023,Servicio a domicilio,27,123,3462,MVZ. Eddie Hernández Vidal,2,5,4,4,Regular,No,5,Extremadamente satisfecho
1283,12/04/2023,Vacunación,34,144,3153,MVZ. Eddie Hernández Vidal,4,3,2,5,Regular,No,5,Extremadamente satisfecho
1284,30/06/2023,Servicio a domicilio,12,75,2687,MVZ. Eddie Hernández Vidal,3,2,4,2,Mala,No,3,Satisfecho
1285,21/06/2023,Ultrasonido,32,81,1429,MVZ. Eddie Hernández Vidal,1,2,2,4,Pésima,Sí,2,Algo satisfecho
1286,14/09/2023,Cirugías,37,142,4267,MVZ. Eddie Hernández Vidal,1,2,5,5,Pésima,No,4,Muy Satisfecho
1287,25/03/2023,Vacunación,11,83,5375,MVZ. Eddie Hernández Vidal,2,1,1,2,Pésima,No,2,Algo satisfecho
1288,27/09/2023,Consulta general,11,18,4433,MVZ. Eddie Hernández Vidal,4,3,5,5,Pésima,Sí,1,Insatisfecho
1289,15/04/2023,Consulta general,25,101,1511,MVZ. Eddie Hernández Vidal,3,3,1,4,Pésima,Sí,4,Muy Satisfecho
1290,04/12/2023,Urgencias,12,18,5847,MVZ. Eddie Hernández Vidal,4,3,1,3,Mala,No,5,Extremadamente satisfecho
1291,27/01/2023,Cirugías,37,47,2887,MVZ. Eddie Hernández Vidal,1,4,2,4,Pésima,Sí,3,Satisfecho
1292,21/07/2023,Desparasitación,28,65,1692,MVZ. Eddie Hernández Vidal,1,3,1,4,Regular,No,5,Extremadamente satisfecho
1293,20/03/2023,Ultrasonido,36,17,344,MVZ. Eddie Hernández Vidal,4,5,3,4,Regular,No,4,Muy Satisfecho
1294,05/09/2023,Hospitalización,7,117,1322,MVZ. Eddie Hernández Vidal,4,3,3,4,Buena,Sí,3,Satisfecho
1295,28/07/2023,Estética,24,145,4014,MVZ. Eddie Hernández Vidal,4,4,2,4,Pésima,No,3,Satisfecho
1296,12/10/2023,Vacunación,30,130,3517,MVZ. Eddie Hernández Vidal,3,1,5,5,Regular,Sí,5,Extremadamente satisfecho
1297,17/12/2023,Cirugías,32,97,2747,MVZ. Eddie Hernández Vidal,5,4,2,5,Buena,No,4,Muy Satisfecho
1298,16/08/2023,Ultrasonido,25,76,5375,MVZ. Eddie Hernández Vidal,4,5,4,4,Mala,No,3,Satisfecho
1299,03/10/2023,Desparasitación,39,51,2979,MVZ. Eddie Hernández Vidal,4,1,3,2,Regular,Sí,3,Satisfecho
1300,16/12/2023,Ultrasonido,11,150,5323,MVZ. Eddie Hernández Vidal,5,5,3,4,Mala,Sí,2,Algo satisfecho
1301,18/11/2023,Ultrasonido,7,81,4316,MVZ. Eddie Hernández Vidal,5,1,2,4,Pésima,Sí,2,Algo satisfecho
1302,29/04/2023,Cirugías,8,68,3363,MVZ. Eddie Hernández Vidal,2,1,5,3,Mala,Sí,2,Algo satisfecho
1303,08/12/2023,Hospitalización,25,85,1924,MVZ. Eddie Hernández Vidal,1,3,1,2,Pésima,No,2,Algo satisfecho
1304,21/03/2023,Urgencias,10,103,3357,MVZ. Eddie Hernández Vidal,4,3,1,2,Mala,Sí,3,Satisfecho
1305,01/03/2023,Cirugías,13,101,391,MVZ. Eddie Hernández Vidal,1,1,3,4,Pésima,Sí,1,Insatisfecho
1306,27/05/2023,Hospitalización,24,69,4706,MVZ. Eddie Hernández Vidal,3,5,4,3,Pésima,No,2,Algo satisfecho
1307,20/09/2023,Consulta general,24,36,1446,MVZ. Eddie Hernández Vidal,2,3,4,3,Mala,Sí,5,Extremadamente satisfecho
1308,22/10/2023,Vacunación,19,32,4004,MVZ. Eddie Hernández Vidal,5,2,4,4,Regular,No,3,Satisfecho
1309,08/10/2023,Cirugías,28,139,4762,MVZ. Eddie Hernández Vidal,1,5,3,1,Buena,No,2,Algo satisfecho
1310,30/06/2023,Desparasitación,40,36,3077,MVZ. Eddie Hernández Vidal,2,2,5,4,Regular,No,3,Satisfecho
1311,02/02/2023,Hospitalización,12,123,4233,MVZ. Eddie Hernández Vidal,5,5,4,2,Mala,Sí,2,Algo satisfecho
1312,18/05/2023,Servicio a domicilio,23,142,1716,MVZ. Eddie Hernández Vidal,5,2,4,3,Mala,Sí,4,Muy Satisfecho
1313,10/07/2023,Consulta general,13,39,2844,MVZ. Eddie Hernández Vidal,5,4,4,3,Buena,No,2,Algo satisfecho
1314,28/03/2023,Consulta general,20,131,2091,MVZ. Eddie Hernández Vidal,3,3,5,5,Regular,No,3,Satisfecho
1315,06/07/2023,Ultrasonido,33,50,2922,MVZ. Eddie Hernández Vidal,1,3,2,1,Buena,No,4,Muy Satisfecho
1316,04/07/2023,Hospitalización,28,43,4168,MVZ. Eddie Hernández Vidal,5,2,1,5,Pésima,No,2,Algo satisfecho
1317,27/10/2023,Vacunación,8,97,118,MVZ. Eddie Hernández Vidal,2,2,3,3,Buena,No,4,Muy Satisfecho
1318,14/01/2023,Consulta general,7,49,4170,MVZ. Eddie Hernández Vidal,3,4,2,4,Mala,No,2,Algo satisfecho
1319,17/11/2023,Hospitalización,36,87,2938,MVZ. Eddie Hernández Vidal,5,2,2,4,Mala,No,3,Satisfecho
1320,12/08/2023,Consulta general,9,72,3677,MVZ. Eddie Hernández Vidal,1,2,5,2,Pésima,No,3,Satisfecho
1321,29/07/2023,Cirugías,11,30,707,MVZ. Eddie Hernández Vidal,4,4,2,3,Pésima,Sí,4,Muy Satisfecho
1322,03/05/2023,Servicio a domicilio,28,45,2928,MVZ. Eddie Hernández Vidal,2,1,3,5,Mala,Sí,3,Satisfecho
1323,28/05/2023,Ultrasonido,16,80,2594,MVZ. Eddie Hernández Vidal,1,4,5,5,Pésima,No,3,Satisfecho
1324,12/10/2023,Servicio a domicilio,16,88,2385,MVZ. Eddie Hernández Vidal,4,3,2,1,Buena,Sí,2,Algo satisfecho
1325,27/09/2023,Consulta general,28,31,2130,MVZ. Eddie Hernández Vidal,5,5,1,4,Regular,Sí,4,Muy Satisfecho
1326,11/03/2023,Ultrasonido,16,83,1516,MVZ. Eddie Hernández Vidal,1,5,3,2,Pésima,No,4,Muy Satisfecho
1327,26/03/2023,Servicio a domicilio,34,108,5580,MVZ. Eddie Hernández Vidal,3,4,3,4,Pésima,No,5,Extremadamente satisfecho
1328,03/02/2023,Consulta general,18,138,1522,MVZ. Eddie Hernández Vidal,1,4,3,4,Mala,No,3,Satisfecho
1329,09/10/2023,Hospitalización,37,19,988,MVZ. Eddie Hernández Vidal,3,3,3,5,Mala,No,4,Muy Satisfecho
1330,16/02/2023,Urgencias,29,80,5401,MVZ. Eddie Hernández Vidal,2,5,1,1,Mala,No,1,Insatisfecho
1331,02/07/2023,Ultrasonido,37,125,5264,MVZ. Eddie Hernández Vidal,2,5,3,3,Regular,No,4,Muy Satisfecho
1332,03/09/2023,Urgencias,31,79,857,MVZ. Eddie Hernández Vidal,4,1,3,4,Mala,No,4,Muy Satisfecho
1333,20/03/2023,Urgencias,11,94,1420,MVZ. Eddie Hernández Vidal,1,4,2,4,Regular,Sí,1,Insatisfecho
1334,13/01/2023,Estética,20,85,4292,MVZ. Eddie Hernández Vidal,4,5,5,1,Buena,No,1,Insatisfecho
1335,02/11/2023,Hospitalización,20,139,579,MVZ. Eddie Hernández Vidal,2,1,1,4,Pésima,No,4,Muy Satisfecho
1336,21/04/2023,Consulta general,19,140,3984,MVZ. Eddie Hernández Vidal,4,3,5,1,Mala,No,1,Insatisfecho
1337,02/06/2023,Consulta general,16,107,2642,MVZ. Eddie Hernández Vidal,1,3,1,3,Regular,Sí,5,Extremadamente satisfecho
1338,15/09/2023,Urgencias,18,87,2343,MVZ. Eddie Hernández Vidal,5,4,1,1,Regular,Sí,1,Insatisfecho
1339,27/05/2023,Ultrasonido,21,30,4197,MVZ. Eddie Hernández Vidal,1,1,4,4,Buena,No,4,Muy Satisfecho
1340,27/09/2023,Ultrasonido,16,94,3559,MVZ. Eddie Hernández Vidal,4,5,1,2,Pésima,Sí,4,Muy Satisfecho
1341,20/10/2023,Urgencias,18,115,4273,MVZ. Eddie Hernández Vidal,1,3,4,2,Regular,No,3,Satisfecho
1342,31/08/2023,Hospitalización,28,132,1030,MVZ. Eddie Hernández Vidal,1,1,3,1,Pésima,No,2,Algo satisfecho
1343,02/05/2023,Servicio a domicilio,19,53,3944,MVZ. Eddie Hernández Vidal,4,5,1,2,Pésima,No,1,Insatisfecho
1344,29/01/2023,Hospitalización,24,116,3946,MVZ. Eddie Hernández Vidal,3,3,2,2,Regular,Sí,5,Extremadamente satisfecho
1345,23/01/2023,Cirugías,12,130,4522,MVZ. Eddie Hernández Vidal,3,4,1,1,Regular,No,3,Satisfecho
1346,09/12/2023,Consulta general,40,50,2235,MVZ. Eddie Hernández Vidal,1,4,2,3,Mala,Sí,3,Satisfecho
1347,12/02/2023,Hospitalización,20,85,2710,MVZ. Eddie Hernández Vidal,1,4,5,5,Regular,No,3,Satisfecho
1348,07/07/2023,Servicio a domicilio,13,54,1721,MVZ. Eddie Hernández Vidal,4,2,4,2,Regular,Sí,2,Algo satisfecho
1349,15/04/2023,Urgencias,18,89,5571,MVZ. Eddie Hernández Vidal,3,5,4,5,Pésima,No,4,Muy Satisfecho
1350,06/05/2023,Desparasitación,31,60,5629,MVZ. Eddie Hernández Vidal,3,4,1,1,Buena,Sí,3,Satisfecho
1351,30/04/2023,Ultrasonido,26,29,4529,MVZ. Eddie Hernández Vidal,1,4,5,2,Buena,No,3,Satisfecho
1352,09/10/2023,Consulta general,10,88,5406,MVZ. Eddie Hernández Vidal,5,1,2,3,Buena,No,1,Insatisfecho
1353,11/07/2023,Urgencias,31,149,5365,MVZ. Eddie Hernández Vidal,2,3,3,2,Regular,Sí,3,Satisfecho
1354,23/08/2023,Desparasitación,24,60,1731,MVZ. Eddie Hernández Vidal,2,4,1,4,Regular,No,4,Muy Satisfecho
1355,26/03/2023,Cirugías,13,29,5152,MVZ. Eddie Hernández Vidal,1,1,4,4,Pésima,No,4,Muy Satisfecho
1356,30/09/2023,Hospitalización,30,123,1045,MVZ. Eddie Hernández Vidal,5,3,2,3,Mala,No,5,Extremadamente satisfecho
1357,05/09/2023,Consulta general,23,58,698,MVZ. Eddie Hernández Vidal,5,1,5,2,Pésima,Sí,4,Muy Satisfecho
1358,22/10/2023,Urgencias,7,63,241,MVZ. Eddie Hernández Vidal,5,5,4,3,Buena,No,4,Muy Satisfecho
1359,20/02/2023,Ultrasonido,6,144,735,MVZ. Eddie Hernández Vidal,1,1,4,2,Regular,No,4,Muy Satisfecho
1360,31/03/2023,Desparasitación,40,72,4124,MVZ. Eddie Hernández Vidal,4,4,5,3,Regular,No,5,Extremadamente satisfecho
1361,11/02/2023,Desparasitación,14,102,924,MVZ. Eddie Hernández Vidal,4,2,2,5,Regular,Sí,4,Muy Satisfecho
1362,22/03/2023,Ultrasonido,14,54,3323,MVZ. Eddie Hernández Vidal,3,1,1,4,Pésima,No,2,Algo satisfecho
1363,11/03/2023,Consulta general,20,140,2978,MVZ. Eddie Hernández Vidal,4,5,1,2,Regular,Sí,5,Extremadamente satisfecho
1364,10/07/2023,Cirugías,13,44,1732,MVZ. Eddie Hernández Vidal,2,5,4,5,Pésima,Sí,4,Muy Satisfecho
1365,14/07/2023,Desparasitación,8,81,4185,MVZ. Eddie Hernández Vidal,1,1,1,5,Mala,No,5,Extremadamente satisfecho
1366,19/01/2023,Desparasitación,16,43,3551,MVZ. Eddie Hernández Vidal,1,5,2,5,Regular,No,5,Extremadamente satisfecho
1367,05/02/2023,Estética,18,16,2030,MVZ. Eddie Hernández Vidal,5,2,2,4,Buena,Sí,2,Algo satisfecho
1368,10/01/2023,Ultrasonido,11,114,4806,MVZ. Eddie Hernández Vidal,4,2,4,4,Buena,No,4,Muy Satisfecho
1369,06/10/2023,Cirugías,11,105,4297,MVZ. Eddie Hernández Vidal,4,2,5,3,Buena,Sí,3,Satisfecho
1370,23/09/2023,Cirugías,7,39,4291,MVZ. Eddie Hernández Vidal,1,3,3,5,Regular,Sí,4,Muy Satisfecho
1371,16/08/2023,Servicio a domicilio,17,145,4417,MVZ. Eddie Hernández Vidal,1,3,5,2,Regular,No,3,Satisfecho
1372,16/01/2023,Vacunación,23,70,568,MVZ. Eddie Hernández Vidal,4,4,3,3,Mala,No,3,Satisfecho
1373,18/08/2023,Estética,26,51,4912,MVZ. Eddie Hernández Vidal,5,2,2,5,Mala,Sí,1,Insatisfecho
1374,10/03/2023,Consulta general,38,85,4582,MVZ. Eddie Hernández Vidal,5,2,1,4,Pésima,Sí,5,Extremadamente satisfecho
1375,05/02/2023,Desparasitación,38,48,3971,MVZ. Eddie Hernández Vidal,4,5,3,2,Regular,Sí,4,Muy Satisfecho
1376,30/03/2023,Servicio a domicilio,38,25,5933,MVZ. Eddie Hernández Vidal,4,4,2,1,Mala,No,2,Algo satisfecho
1377,30/10/2023,Servicio a domicilio,10,52,1489,MVZ. Eddie Hernández Vidal,2,2,4,2,Regular,No,3,Satisfecho
1378,30/04/2023,Cirugías,9,92,4301,MVZ. Eddie Hernández Vidal,1,2,2,3,Buena,Sí,1,Insatisfecho
1379,23/12/2023,Consulta general,36,59,3768,MVZ. Eddie Hernández Vidal,2,1,4,3,Pésima,No,3,Satisfecho
1380,22/04/2023,Hospitalización,31,61,1912,MVZ. Eddie Hernández Vidal,4,5,4,1,Regular,Sí,2,Algo satisfecho
1381,25/11/2023,Ultrasonido,12,127,802,MVZ. Eddie Hernández Vidal,5,2,3,4,Pésima,Sí,3,Satisfecho
1382,01/02/2023,Hospitalización,17,71,3088,MVZ. Eddie Hernández Vidal,5,4,1,1,Pésima,Sí,4,Muy Satisfecho
1383,23/12/2023,Urgencias,22,110,4389,MVZ. Eddie Hernández Vidal,1,1,2,4,Regular,Sí,2,Algo satisfecho
1384,29/11/2023,Servicio a domicilio,35,88,2137,MVZ. Eddie Hernández Vidal,1,5,5,5,Buena,Sí,3,Satisfecho
1385,12/04/2023,Urgencias,24,145,4786,MVZ. Eddie Hernández Vidal,4,5,5,2,Pésima,Sí,5,Extremadamente satisfecho
1386,29/04/2023,Vacunación,29,129,2137,MVZ. Eddie Hernández Vidal,2,5,1,5,Buena,No,4,Muy Satisfecho
1387,16/07/2023,Estética,14,147,1739,MVZ. Eddie Hernández Vidal,5,2,3,4,Mala,Sí,1,Insatisfecho
1388,20/11/2023,Servicio a domicilio,18,103,3427,MVZ. Eddie Hernández Vidal,2,2,4,2,Pésima,No,4,Muy Satisfecho
1389,28/05/2023,Consulta general,13,49,5304,MVZ. Eddie Hernández Vidal,3,4,3,2,Pésima,Sí,5,Extremadamente satisfecho
1390,11/09/2023,Cirugías,15,46,880,MVZ. Eddie Hernández Vidal,1,4,2,3,Buena,No,4,Muy Satisfecho
1391,08/12/2023,Vacunación,17,111,3080,MVZ. Eddie Hernández Vidal,5,5,4,4,Pésima,Sí,5,Extremadamente satisfecho
1392,27/05/2023,Consulta general,39,63,3618,MVZ. Eddie Hernández Vidal,5,2,1,4,Regular,Sí,4,Muy Satisfecho
1393,03/11/2023,Vacunación,31,128,3517,MVZ. Eddie Hernández Vidal,5,5,2,3,Mala,No,3,Satisfecho
1394,27/07/2023,Vacunación,19,150,1394,MVZ. Eddie Hernández Vidal,2,1,3,3,Pésima,No,2,Algo satisfecho
1395,06/02/2023,Desparasitación,6,51,515,MVZ. Eddie Hernández Vidal,3,4,4,5,Pésima,No,2,Algo satisfecho
1396,22/12/2023,Servicio a domicilio,25,61,2111,MVZ. Eddie Hernández Vidal,3,4,3,5,Regular,No,5,Extremadamente satisfecho
1397,27/03/2023,Servicio a domicilio,11,113,2469,MVZ. Eddie Hernández Vidal,5,1,2,5,Buena,No,5,Extremadamente satisfecho
1398,13/03/2023,Ultrasonido,39,108,4251,MVZ. Eddie Hernández Vidal,1,3,5,3,Pésima,No,4,Muy Satisfecho
1399,15/09/2023,Urgencias,21,40,3392,MVZ. Eddie Hernández Vidal,4,4,1,1,Mala,No,5,Extremadamente satisfecho
1400,27/01/2023,Desparasitación,30,44,1005,MVZ. Eddie Hernández Vidal,3,3,4,4,Mala,Sí,3,Satisfecho
1401,04/09/2023,Vacunación,35,63,4643,MVZ. Eddie Hernández Vidal,1,2,5,2,Pésima,No,5,Extremadamente satisfecho
1402,28/06/2023,Estética,11,46,5522,MVZ. Eddie Hernández Vidal,5,5,1,5,Mala,Sí,2,Algo satisfecho
1403,27/02/2023,Ultrasonido,13,147,1542,MVZ. Eddie Hernández Vidal,1,2,2,2,Pésima,No,5,Extremadamente satisfecho
1404,26/09/2023,Cirugías,30,134,5639,MVZ. Eddie Hernández Vidal,3,1,1,3,Pésima,No,3,Satisfecho
1405,09/04/2023,Servicio a domicilio,29,144,2344,MVZ. Eddie Hernández Vidal,2,2,5,4,Regular,No,2,Algo satisfecho
1406,02/05/2023,Desparasitación,19,18,1837,MVZ. Eddie Hernández Vidal,5,4,5,4,Buena,No,1,Insatisfecho
1407,26/10/2023,Desparasitación,9,53,5197,MVZ. Eddie Hernández Vidal,1,3,4,2,Pésima,No,5,Extremadamente satisfecho
1408,01/11/2023,Cirugías,21,74,5173,MVZ. Eddie Hernández Vidal,4,5,4,3,Regular,Sí,3,Satisfecho
1409,01/11/2023,Urgencias,15,120,3760,MVZ. Eddie Hernández Vidal,5,5,4,4,Pésima,No,5,Extremadamente satisfecho
1410,14/03/2023,Vacunación,37,86,5225,MVZ. Eddie Hernández Vidal,2,5,3,5,Regular,No,3,Satisfecho
1411,26/12/2023,Servicio a domicilio,14,80,1215,MVZ. Eddie Hernández Vidal,4,4,4,5,Pésima,Sí,5,Extremadamente satisfecho
1412,15/11/2023,Hospitalización,24,54,4231,MVZ. Eddie Hernández Vidal,1,4,3,1,Regular,Sí,5,Extremadamente satisfecho
1413,02/11/2023,Hospitalización,15,132,2014,MVZ. Eddie Hernández Vidal,3,1,2,4,Pésima,Sí,1,Insatisfecho
1414,30/11/2023,Servicio a domicilio,5,145,3110,MVZ. Eddie Hernández Vidal,1,2,5,2,Buena,No,2,Algo satisfecho
1415,06/06/2023,Ultrasonido,19,131,302,MVZ. Eddie Hernández Vidal,3,1,2,1,Buena,Sí,3,Satisfecho
1416,14/07/2023,Vacunación,34,120,5274,MVZ. Eddie Hernández Vidal,5,1,1,5,Buena,No,4,Muy Satisfecho
1417,18/09/2023,Estética,14,130,1086,MVZ. Eddie Hernández Vidal,5,5,1,5,Pésima,Sí,5,Extremadamente satisfecho
1418,08/09/2023,Cirugías,39,136,2993,MVZ. Eddie Hernández Vidal,2,3,4,3,Regular,Sí,5,Extremadamente satisfecho
1419,05/11/2023,Cirugías,33,140,2258,MVZ. Eddie Hernández Vidal,4,5,2,5,Pésima,Sí,1,Insatisfecho
1420,05/08/2023,Hospitalización,21,22,4574,MVZ. Eddie Hernández Vidal,5,3,2,3,Buena,No,4,Muy Satisfecho
1421,26/09/2023,Urgencias,15,96,2991,MVZ. Eddie Hernández Vidal,4,3,2,2,Buena,No,5,Extremadamente satisfecho
1422,19/10/2023,Estética,38,88,4820,MVZ. Eddie Hernández Vidal,5,5,1,2,Mala,Sí,3,Satisfecho
1423,01/05/2023,Vacunación,27,79,452,MVZ. Eddie Hernández Vidal,2,4,5,2,Pésima,Sí,1,Insatisfecho
1424,19/10/2023,Estética,26,128,3997,MVZ. Eddie Hernández Vidal,4,4,1,4,Regular,No,1,Insatisfecho
1425,24/08/2023,Vacunación,8,41,5470,MVZ. Eddie Hernández Vidal,4,4,1,5,Buena,No,1,Insatisfecho
1426,13/09/2023,Ultrasonido,40,118,5538,MVZ. Eddie Hernández Vidal,4,2,2,1,Pésima,Sí,5,Extremadamente satisfecho
1427,24/08/2023,Estética,37,120,148,MVZ. Eddie Hernández Vidal,3,2,2,4,Buena,No,1,Insatisfecho
1428,03/11/2023,Estética,40,109,3613,MVZ. Eddie Hernández Vidal,2,4,2,5,Regular,Sí,5,Extremadamente satisfecho
1429,19/03/2023,Urgencias,14,129,1721,MVZ. Eddie Hernández Vidal,3,5,1,3,Regular,Sí,2,Algo satisfecho
1430,01/10/2023,Urgencias,12,20,4105,MVZ. Eddie Hernández Vidal,4,4,5,5,Mala,No,1,Insatisfecho
1431,07/06/2023,Estética,34,81,4626,MVZ. Eddie Hernández Vidal,1,4,2,2,Regular,Sí,3,Satisfecho
1432,28/11/2023,Consulta general,31,35,4238,MVZ. Eddie Hernández Vidal,5,5,4,3,Pésima,No,4,Muy Satisfecho
1433,11/02/2023,Servicio a domicilio,11,122,3115,MVZ. Eddie Hernández Vidal,4,1,3,2,Pésima,No,1,Insatisfecho
1434,12/11/2023,Vacunación,22,131,4905,MVZ. Eddie Hernández Vidal,2,5,4,4,Mala,No,4,Muy Satisfecho
1435,06/04/2023,Estética,17,126,3667,MVZ. Eddie Hernández Vidal,3,2,2,4,Pésima,Sí,4,Muy Satisfecho
1436,19/03/2023,Servicio a domicilio,34,77,4622,MVZ. Eddie Hernández Vidal,5,5,2,3,Mala,No,5,Extremadamente satisfecho
1437,25/11/2023,Desparasitación,35,120,1577,MVZ. Eddie Hernández Vidal,4,3,2,4,Buena,No,3,Satisfecho
