Cliente_ID,Fecha_Visita,Tipo_Servicio,Tiempo_Espera,Duración_Atención,Costo_Servicio,Personal_Atención,Calidad_Atención,Instalaciones,Comunicación,Facilidad_Pago,Experiencia_Cliente,Recomendaciones,Satisfaccion_cliente
1191,05/04/2027,Hospitalización,17,115,1364,MVZ. Eddie Hernández Vidal,4,2,1,2,Pesima,Sí,Algo satisfecho
1192,06/04/2027,Servicio a domicilio,49,16,5811,MVZ. Eddie Hernández Vidal,2,2,1,1,Buena,No,Algo satisfecho
1193,07/04/2027,Servicio a domicilio,25,100,8299,MVZ. Eddie Hernández Vidal,1,4,3,1,Mala,Sí,Algo satisfecho
1194,08/04/2027,Ultrasonido,23,39,1509,MVZ. Eddie Hernández Vidal,5,1,5,4,Pesima,No,Muy Satisfecho
1195,09/04/2027,Cirugías,57,46,9588,MVZ. Eddie Hernández Vidal,1,5,2,1,Mala,Sí,Algo satisfecho
1196,10/04/2027,Vacunación,40,154,2305,MVZ. Eddie Hernández Vidal,4,3,5,3,Mala,Sí,Muy Satisfecho
1197,11/04/2027,Urgencias,57,96,8112,MVZ. Eddie Hernández Vidal,4,5,2,2,Buena,No,Satisfecho
1198,12/04/2027,Estética,51,86,4549,MVZ. Eddie Hernández Vidal,1,1,4,1,Regular,No,Algo satisfecho
1199,13/04/2027,Estética,10,62,3670,MVZ. Eddie Hernández Vidal,2,1,2,4,Regular,No,Algo satisfecho
1200,14/04/2027,Consulta general,26,139,1298,MVZ. Eddie Hernández Vidal,3,4,3,5,Pesima,No,Muy Satisfecho
1201,15/04/2027,Estética,13,144,6613,MVZ. Eddie Hernández Vidal,5,4,5,4,Pesima,No,Extremadamente satisfecho
1202,16/04/2027,Hospitalización,31,117,3561,MVZ. Eddie Hernández Vidal,2,5,2,1,Mala,No,Satisfecho
1203,17/04/2027,Cirugías,60,115,5625,MVZ. Eddie Hernández Vidal,4,4,4,4,Regular,Sí,Muy Satisfecho
1204,18/04/2027,Hospitalización,21,152,9307,MVZ. Eddie Hernández Vidal,5,4,2,4,Buena,No,Muy Satisfecho
1205,19/04/2027,Desparacitación,33,12,2125,MVZ. Eddie Hernández Vidal,5,2,4,5,Pesima,No,Muy Satisfecho
1206,20/04/2027,Urgencias,45,62,6643,MVZ. Eddie Hernández Vidal,3,2,2,2,Mala,Sí,Algo satisfecho
1207,21/04/2027,Hospitalización,1,149,4171,MVZ. Eddie Hernández Vidal,4,4,1,1,Regular,No,Satisfecho
1208,22/04/2027,Servicio a domicilio,32,75,6223,MVZ. Eddie Hernández Vidal,3,3,3,3,Mala,Sí,Satisfecho
1209,23/04/2027,Vacunación,43,173,4497,MVZ. Eddie Hernández Vidal,3,3,5,1,Regular,Sí,Satisfecho
1210,24/04/2027,Cirugías,55,15,6713,MVZ. Eddie Hernández Vidal,2,2,3,5,Buena,Sí,Satisfecho
1211,25/04/2027,Desparacitación,6,46,5262,MVZ. Eddie Hernández Vidal,4,3,5,2,Mala,Sí,Muy Satisfecho
1212,26/04/2027,Urgencias,34,175,1274,MVZ. Eddie Hernández Vidal,4,3,2,3,Pesima,Sí,Satisfecho
1213,27/04/2027,Desparacitación,30,173,2892,MVZ. Eddie Hernández Vidal,2,2,3,5,Pesima,No,Satisfecho
1214,28/04/2027,Cirugías,46,162,1156,MVZ. Eddie Hernández Vidal,4,3,1,3,Buena,No,Satisfecho
1215,29/04/2027,Estética,26,79,9536,MVZ. Eddie Hernández Vidal,2,5,2,4,Mala,Sí,Satisfecho
1216,30/04/2027,Consulta general,38,79,6894,MVZ. Eddie Hernández Vidal,4,5,1,2,Regular,Sí,Satisfecho
1217,01/05/2027,Desparacitación,36,164,4911,MVZ. Eddie Hernández Vidal,1,1,2,4,Pesima,Sí,Algo satisfecho
1218,02/05/2027,Estética,17,86,3549,MVZ. Eddie Hernández Vidal,4,3,4,3,Regular,Sí,Muy Satisfecho
1219,03/05/2027,Urgencias,48,104,6647,MVZ. Eddie Hernández Vidal,1,5,5,4,Mala,Sí,Muy Satisfecho
1220,04/05/2027,Consulta general,12,169,8115,MVZ. Eddie Hernández Vidal,3,5,5,1,Regular,No,Muy Satisfecho
1221,05/05/2027,Consulta general,52,66,2172,MVZ. Eddie Hernández Vidal,3,5,1,5,Pesima,No,Muy Satisfecho
1222,06/05/2027,Estética,47,86,2453,MVZ. Eddie Hernández Vidal,3,4,1,4,Pesima,Sí,Satisfecho
1223,07/05/2027,Desparacitación,52,118,2966,MVZ. Eddie Hernández Vidal,5,2,1,4,Mala,Sí,Satisfecho
1224,08/05/2027,Urgencias,39,160,3127,MVZ. Eddie Hernández Vidal,3,3,4,2,Regular,Sí,Satisfecho
1225,09/05/2027,Vacunación,48,30,7538,MVZ. Eddie Hernández Vidal,1,5,2,2,Mala,Sí,Satisfecho
1226,10/05/2027,Urgencias,48,180,2090,MVZ. Eddie Hernández Vidal,2,1,3,4,Pesima,Sí,Satisfecho
1227,11/05/2027,Hospitalización,55,116,1481,MVZ. Eddie Hernández Vidal,2,4,1,4,Buena,No,Satisfecho
1228,12/05/2027,Urgencias,25,144,4993,MVZ. Eddie Hernández Vidal,5,4,1,2,Pesima,No,Satisfecho
1229,13/05/2027,Estética,0,97,6472,MVZ. Eddie Hernández Vidal,4,2,4,1,Pesima,Sí,Satisfecho
1230,14/05/2027,Consulta general,60,21,5129,MVZ. Eddie Hernández Vidal,3,3,3,2,Mala,No,Satisfecho
1231,15/05/2027,Servicio a domicilio,38,166,2784,MVZ. Eddie Hernández Vidal,4,1,5,5,Pesima,No,Muy Satisfecho
1232,16/05/2027,Estética,30,128,2321,MVZ. Eddie Hernández Vidal,2,3,1,4,Mala,No,Satisfecho
1233,17/05/2027,Cirugías,41,147,180,MVZ. Eddie Hernández Vidal,1,5,5,3,Pesima,No,Muy Satisfecho
1234,18/05/2027,Estética,47,173,6814,MVZ. Eddie Hernández Vidal,5,1,1,5,Mala,Sí,Satisfecho
1235,19/05/2027,Servicio a domicilio,36,70,7957,MVZ. Eddie Hernández Vidal,5,1,2,2,Mala,No,Satisfecho
1236,20/05/2027,Consulta general,38,179,309,MVZ. Eddie Hernández Vidal,5,3,1,5,Pesima,Sí,Muy Satisfecho
1237,21/05/2027,Vacunación,28,27,1285,MVZ. Eddie Hernández Vidal,3,3,1,1,Mala,Sí,Algo satisfecho
1238,22/05/2027,Cirugías,42,173,574,MVZ. Eddie Hernández Vidal,5,4,1,4,Regular,Sí,Muy Satisfecho
1239,23/05/2027,Urgencias,23,164,5179,MVZ. Eddie Hernández Vidal,1,5,4,5,Pesima,Sí,Muy Satisfecho
1240,24/05/2027,Servicio a domicilio,15,65,406,MVZ. Eddie Hernández Vidal,1,5,4,4,Pesima,Sí,Muy Satisfecho
1241,25/05/2027,Cirugías,38,131,4212,MVZ. Eddie Hernández Vidal,5,2,1,2,Mala,No,Satisfecho
1242,26/05/2027,Estética,38,33,9617,MVZ. Eddie Hernández Vidal,2,3,4,3,Regular,No,Satisfecho
1243,27/05/2027,Ultrasonido,22,129,4624,MVZ. Eddie Hernández Vidal,2,5,4,3,Pesima,Sí,Muy Satisfecho
1244,28/05/2027,Servicio a domicilio,48,88,7038,MVZ. Eddie Hernández Vidal,5,2,3,5,Mala,Sí,Muy Satisfecho
1245,29/05/2027,Hospitalización,7,101,1615,MVZ. Eddie Hernández Vidal,3,3,1,3,Regular,Sí,Satisfecho
1246,30/05/2027,Hospitalización,37,111,4926,MVZ. Eddie Hernández Vidal,2,2,4,5,Mala,Sí,Satisfecho
1247,31/05/2027,Consulta general,50,48,4746,MVZ. Eddie Hernández Vidal,5,5,5,3,Mala,No,Extremadamente satisfecho
1248,01/06/2027,Estética,2,73,9901,MVZ. Eddie Hernández Vidal,1,4,5,2,Buena,Sí,Satisfecho
1249,02/06/2027,Desparacitación,13,98,8583,MVZ. Eddie Hernández Vidal,4,1,3,1,Mala,No,Algo satisfecho
1250,03/06/2027,Vacunación,20,31,2793,MVZ. Eddie Hernández Vidal,2,4,2,2,Regular,No,Satisfecho
1251,04/06/2027,Vacunación,46,89,9283,MVZ. Eddie Hernández Vidal,3,1,5,5,Pesima,Sí,Muy Satisfecho
1252,05/06/2027,Servicio a domicilio,29,52,3228,MVZ. Eddie Hernández Vidal,4,2,3,2,Regular,Sí,Satisfecho
1253,06/06/2027,Urgencias,32,62,1334,MVZ. Eddie Hernández Vidal,4,3,4,4,Pesima,Sí,Muy Satisfecho
1254,07/06/2027,Desparacitación,52,46,9021,MVZ. Eddie Hernández Vidal,3,3,2,4,Pesima,Sí,Satisfecho
1255,08/06/2027,Ultrasonido,55,161,1351,MVZ. Eddie Hernández Vidal,3,3,2,2,Buena,No,Satisfecho
1256,09/06/2027,Desparacitación,19,165,9331,MVZ. Eddie Hernández Vidal,5,4,2,5,Pesima,Sí,Muy Satisfecho
1257,10/06/2027,Vacunación,44,145,451,MVZ. Eddie Hernández Vidal,1,3,5,5,Mala,Sí,Muy Satisfecho
1258,11/06/2027,Servicio a domicilio,44,93,6163,MVZ. Eddie Hernández Vidal,3,1,2,3,Pesima,Sí,Algo satisfecho
1259,12/06/2027,Vacunación,56,115,8583,MVZ. Eddie Hernández Vidal,3,1,1,3,Mala,No,Algo satisfecho
1260,13/06/2027,Consulta general,22,44,4962,MVZ. Eddie Hernández Vidal,4,1,4,1,Regular,Sí,Satisfecho
1261,14/06/2027,Consulta general,22,50,8000,MVZ. Eddie Hernández Vidal,2,3,4,3,Buena,No,Satisfecho
1262,15/06/2027,Servicio a domicilio,44,166,707,MVZ. Eddie Hernández Vidal,2,5,2,4,Pesima,No,Satisfecho
1263,16/06/2027,Hospitalización,37,99,8445,MVZ. Eddie Hernández Vidal,3,1,2,4,Regular,Sí,Satisfecho
1264,17/06/2027,Servicio a domicilio,60,65,7798,MVZ. Eddie Hernández Vidal,1,1,2,5,Mala,Sí,Algo satisfecho
1265,18/06/2027,Hospitalización,34,167,4679,MVZ. Eddie Hernández Vidal,3,5,4,3,Pesima,No,Muy Satisfecho
1266,19/06/2027,Urgencias,54,162,4286,MVZ. Eddie Hernández Vidal,1,3,2,3,Buena,No,Algo satisfecho
1267,20/06/2027,Consulta general,38,125,1943,MVZ. Eddie Hernández Vidal,4,3,2,1,Buena,Sí,Satisfecho
1268,21/06/2027,Estética,21,172,3038,MVZ. Eddie Hernández Vidal,5,4,4,2,Regular,No,Muy Satisfecho
1269,22/06/2027,Urgencias,28,68,578,MVZ. Eddie Hernández Vidal,4,3,3,3,Regular,Sí,Satisfecho
1270,23/06/2027,Cirugías,48,155,5135,MVZ. Eddie Hernández Vidal,5,1,4,3,Buena,Sí,Satisfecho
1271,24/06/2027,Servicio a domicilio,34,58,6514,MVZ. Eddie Hernández Vidal,4,4,3,1,Regular,No,Satisfecho
1272,25/06/2027,Estética,1,31,8553,MVZ. Eddie Hernández Vidal,3,5,5,2,Regular,Sí,Muy Satisfecho
1273,26/06/2027,Urgencias,54,73,3140,MVZ. Eddie Hernández Vidal,3,5,5,2,Pesima,No,Muy Satisfecho
1274,27/06/2027,Desparacitación,45,48,6372,MVZ. Eddie Hernández Vidal,1,2,3,3,Buena,Sí,Algo satisfecho
1275,28/06/2027,Urgencias,46,180,6418,MVZ. Eddie Hernández Vidal,3,4,4,3,Mala,Sí,Muy Satisfecho
1276,29/06/2027,Vacunación,17,142,4456,MVZ. Eddie Hernández Vidal,2,5,1,5,Regular,Sí,Satisfecho
1277,30/06/2027,Estética,52,75,5025,MVZ. Eddie Hernández Vidal,3,2,4,3,Pesima,No,Satisfecho
1278,01/07/2027,Consulta general,34,162,8057,MVZ. Eddie Hernández Vidal,2,1,4,1,Pesima,Sí,Algo satisfecho
1279,02/07/2027,Ultrasonido,43,10,5983,MVZ. Eddie Hernández Vidal,4,5,3,5,Pesima,Sí,Muy Satisfecho
1280,03/07/2027,Desparacitación,13,6,8675,MVZ. Eddie Hernández Vidal,4,2,1,3,Buena,Sí,Satisfecho
1281,04/07/2027,Ultrasonido,17,129,715,MVZ. Eddie Hernández Vidal,5,2,1,5,Pesima,No,Satisfecho
1282,05/07/2027,Ultrasonido,31,91,1307,MVZ. Eddie Hernández Vidal,5,4,5,1,Regular,No,Muy Satisfecho
1283,06/07/2027,Desparacitación,21,31,3881,MVZ. Eddie Hernández Vidal,3,3,1,3,Buena,No,Satisfecho
1284,07/07/2027,Hospitalización,34,98,7892,MVZ. Eddie Hernández Vidal,3,1,3,5,Pesima,Sí,Satisfecho
1285,08/07/2027,Servicio a domicilio,45,138,615,MVZ. Eddie Hernández Vidal,5,3,3,5,Mala,Sí,Muy Satisfecho
1286,09/07/2027,Estética,1,149,1940,MVZ. Eddie Hernández Vidal,3,2,1,3,Buena,No,Algo satisfecho
1287,10/07/2027,Urgencias,5,159,7133,MVZ. Eddie Hernández Vidal,2,5,1,4,Pesima,No,Satisfecho
1288,11/07/2027,Estética,47,49,9993,MVZ. Eddie Hernández Vidal,4,3,4,1,Regular,No,Satisfecho
1289,12/07/2027,Ultrasonido,50,31,4982,MVZ. Eddie Hernández Vidal,1,3,3,1,Pesima,No,Algo satisfecho
1290,13/07/2027,Servicio a domicilio,38,83,1325,MVZ. Eddie Hernández Vidal,1,5,2,4,Pesima,No,Satisfecho
1291,14/07/2027,Ultrasonido,31,93,6408,MVZ. Eddie Hernández Vidal,4,3,4,5,Mala,No,Muy Satisfecho
1292,15/07/2027,Cirugías,28,141,8359,MVZ. Eddie Hernández Vidal,1,5,3,2,Regular,Sí,Satisfecho
1293,16/07/2027,Vacunación,38,24,8224,MVZ. Eddie Hernández Vidal,1,1,3,1,Buena,Sí,Algo satisfecho
1294,17/07/2027,Hospitalización,58,124,4771,MVZ. Eddie Hernández Vidal,2,4,5,4,Buena,Sí,Muy Satisfecho
1295,18/07/2027,Estética,50,64,300,MVZ. Eddie Hernández Vidal,4,5,4,5,Regular,Sí,Extremadamente satisfecho
1296,19/07/2027,Vacunación,48,80,2549,MVZ. Eddie Hernández Vidal,5,5,3,3,Buena,Sí,Muy Satisfecho
1297,20/07/2027,Estética,4,179,4042,MVZ. Eddie Hernández Vidal,4,5,4,2,Mala,No,Muy Satisfecho
1298,21/07/2027,Estética,37,26,8144,MVZ. Eddie Hernández Vidal,3,4,3,4,Regular,No,Muy Satisfecho
1299,22/07/2027,Desparacitación,7,62,3160,MVZ. Eddie Hernández Vidal,3,2,3,3,Buena,Sí,Satisfecho
1300,23/07/2027,Desparacitación,3,159,9767,MVZ. Eddie Hernández Vidal,4,1,2,3,Pesima,Sí,Satisfecho
1301,24/07/2027,Consulta general,54,58,1871,MVZ. Eddie Hernández Vidal,1,5,5,3,Mala,No,Muy Satisfecho
1302,25/07/2027,Urgencias,21,117,6750,MVZ. Eddie Hernández Vidal,2,3,4,2,Mala,No,Satisfecho
1303,26/07/2027,Hospitalización,21,126,6703,MVZ. Eddie Hernández Vidal,3,1,3,4,Mala,Sí,Satisfecho
1304,27/07/2027,Ultrasonido,57,155,4749,MVZ. Eddie Hernández Vidal,5,5,4,2,Mala,No,Muy Satisfecho
1305,28/07/2027,Servicio a domicilio,26,87,7202,MVZ. Eddie Hernández Vidal,2,2,4,4,Buena,No,Satisfecho
1306,29/07/2027,Consulta general,2,171,7135,MVZ. Eddie Hernández Vidal,5,3,1,4,Buena,No,Satisfecho
1307,30/07/2027,Urgencias,28,137,2120,MVZ. Eddie Hernández Vidal,1,5,4,5,Buena,Sí,Muy Satisfecho
1308,31/07/2027,Ultrasonido,47,130,2227,MVZ. Eddie Hernández Vidal,5,4,1,1,Pesima,Sí,Satisfecho
1309,01/08/2027,Consulta general,32,152,962,MVZ. Eddie Hernández Vidal,5,3,4,1,Mala,Sí,Satisfecho
1310,02/08/2027,Ultrasonido,37,96,3556,MVZ. Eddie Hernández Vidal,3,4,4,4,Pesima,No,Muy Satisfecho
1311,03/08/2027,Hospitalización,33,140,8794,MVZ. Eddie Hernández Vidal,1,1,1,2,Pesima,No,Insatisfecho
1312,04/08/2027,Consulta general,35,117,2309,MVZ. Eddie Hernández Vidal,5,3,5,5,Buena,No,Extremadamente satisfecho
1313,05/08/2027,Cirugías,58,122,273,MVZ. Eddie Hernández Vidal,2,3,4,3,Regular,Sí,Satisfecho
1314,06/08/2027,Servicio a domicilio,32,103,9397,MVZ. Eddie Hernández Vidal,4,4,3,3,Regular,No,Muy Satisfecho
1315,07/08/2027,Urgencias,39,93,3593,MVZ. Eddie Hernández Vidal,4,1,5,2,Pesima,No,Satisfecho
1316,08/08/2027,Servicio a domicilio,17,62,5514,MVZ. Eddie Hernández Vidal,3,1,2,3,Regular,Sí,Algo satisfecho
1317,09/08/2027,Ultrasonido,9,74,627,MVZ. Eddie Hernández Vidal,5,4,4,3,Mala,Sí,Muy Satisfecho
1318,10/08/2027,Ultrasonido,35,49,6298,MVZ. Eddie Hernández Vidal,2,5,2,5,Mala,No,Muy Satisfecho
1319,11/08/2027,Vacunación,44,18,4541,MVZ. Eddie Hernández Vidal,2,2,5,5,Mala,No,Muy Satisfecho
1320,12/08/2027,Cirugías,22,171,4881,MVZ. Eddie Hernández Vidal,5,4,3,4,Buena,No,Muy Satisfecho
1321,13/08/2027,Desparacitación,5,5,3089,MVZ. Eddie Hernández Vidal,5,4,4,4,Mala,No,Muy Satisfecho
1322,14/08/2027,Hospitalización,22,118,2291,MVZ. Eddie Hernández Vidal,1,5,1,1,Buena,Sí,Algo satisfecho
1323,15/08/2027,Vacunación,9,50,7202,MVZ. Eddie Hernández Vidal,4,5,2,2,Mala,Sí,Satisfecho
1324,16/08/2027,Servicio a domicilio,54,155,5459,MVZ. Eddie Hernández Vidal,5,3,1,3,Buena,No,Satisfecho
1325,17/08/2027,Ultrasonido,1,35,3294,MVZ. Eddie Hernández Vidal,5,3,5,3,Buena,Sí,Muy Satisfecho
1326,18/08/2027,Consulta general,43,37,6808,MVZ. Eddie Hernández Vidal,2,1,4,2,Mala,No,Algo satisfecho
1327,19/08/2027,Cirugías,5,124,6854,MVZ. Eddie Hernández Vidal,3,5,4,3,Buena,Sí,Muy Satisfecho
1328,20/08/2027,Consulta general,42,100,3045,MVZ. Eddie Hernández Vidal,4,1,2,2,Regular,Sí,Algo satisfecho
1329,21/08/2027,Vacunación,4,50,8007,MVZ. Eddie Hernández Vidal,4,4,2,3,Regular,Sí,Satisfecho
1330,22/08/2027,Consulta general,7,105,192,MVZ. Eddie Hernández Vidal,4,1,3,2,Pesima,Sí,Satisfecho
1331,23/08/2027,Urgencias,54,136,6783,MVZ. Eddie Hernández Vidal,1,4,5,5,Pesima,No,Muy Satisfecho
1332,24/08/2027,Hospitalización,19,168,1377,MVZ. Eddie Hernández Vidal,4,4,2,2,Pesima,Sí,Satisfecho
1333,25/08/2027,Vacunación,50,24,7139,MVZ. Eddie Hernández Vidal,2,5,1,3,Pesima,Sí,Satisfecho
1334,26/08/2027,Ultrasonido,51,103,5389,MVZ. Eddie Hernández Vidal,5,1,1,3,Mala,Sí,Satisfecho
1335,27/08/2027,Desparacitación,38,150,614,MVZ. Eddie Hernández Vidal,2,5,4,5,Pesima,No,Muy Satisfecho
1336,28/08/2027,Desparacitación,53,8,5180,MVZ. Eddie Hernández Vidal,1,4,5,4,Buena,No,Muy Satisfecho
1337,29/08/2027,Vacunación,55,70,9315,MVZ. Eddie Hernández Vidal,1,3,3,1,Regular,No,Algo satisfecho
1338,30/08/2027,Cirugías,13,148,7287,MVZ. Eddie Hernández Vidal,2,2,3,2,Regular,Sí,Algo satisfecho
1339,31/08/2027,Desparacitación,11,110,2025,MVZ. Eddie Hernández Vidal,3,2,3,3,Mala,Sí,Satisfecho
1340,01/09/2027,Desparacitación,23,13,223,MVZ. Eddie Hernández Vidal,3,5,2,1,Pesima,No,Satisfecho
1341,02/09/2027,Urgencias,38,125,2053,MVZ. Eddie Hernández Vidal,1,4,5,2,Pesima,Sí,Satisfecho
1342,03/09/2027,Urgencias,54,57,2366,MVZ. Eddie Hernández Vidal,3,5,5,2,Pesima,Sí,Muy Satisfecho
1343,04/09/2027,Cirugías,53,155,9520,MVZ. Eddie Hernández Vidal,2,5,1,1,Buena,Sí,Algo satisfecho
1344,05/09/2027,Urgencias,11,15,4050,MVZ. Eddie Hernández Vidal,1,3,3,3,Mala,No,Satisfecho
1345,06/09/2027,Ultrasonido,40,49,1548,MVZ. Eddie Hernández Vidal,4,5,1,2,Buena,No,Satisfecho
1346,07/09/2027,Vacunación,53,145,3273,MVZ. Eddie Hernández Vidal,3,1,2,5,Buena,No,Satisfecho
1347,08/09/2027,Estética,31,8,1139,MVZ. Eddie Hernández Vidal,3,3,4,4,Mala,Sí,Muy Satisfecho
1348,09/09/2027,Ultrasonido,3,27,8121,MVZ. Eddie Hernández Vidal,2,2,3,5,Buena,No,Satisfecho
1349,10/09/2027,Servicio a domicilio,55,145,3322,MVZ. Eddie Hernández Vidal,2,5,1,5,Mala,No,Satisfecho
1350,11/09/2027,Consulta general,2,158,7966,MVZ. Eddie Hernández Vidal,2,5,5,3,Pesima,Sí,Muy Satisfecho
1351,12/09/2027,Hospitalización,7,95,8415,MVZ. Eddie Hernández Vidal,3,2,1,5,Buena,No,Satisfecho
1352,13/09/2027,Hospitalización,2,45,842,MVZ. Eddie Hernández Vidal,3,3,2,3,Mala,No,Satisfecho
1353,14/09/2027,Ultrasonido,25,174,4199,MVZ. Eddie Hernández Vidal,1,3,3,4,Buena,No,Satisfecho
1354,15/09/2027,Hospitalización,46,133,1725,MVZ. Eddie Hernández Vidal,3,4,4,1,Regular,Sí,Satisfecho
1355,16/09/2027,Cirugías,5,64,8509,MVZ. Eddie Hernández Vidal,1,1,2,5,Buena,Sí,Algo satisfecho
1356,17/09/2027,Estética,16,160,2855,MVZ. Eddie Hernández Vidal,2,3,5,1,Pesima,Sí,Satisfecho
1357,18/09/2027,Estética,50,45,7326,MVZ. Eddie Hernández Vidal,4,5,2,2,Buena,Sí,Satisfecho
1358,19/09/2027,Consulta general,8,26,5112,MVZ. Eddie Hernández Vidal,3,1,1,2,Pesima,No,Algo satisfecho
1359,20/09/2027,Desparacitación,17,81,5408,MVZ. Eddie Hernández Vidal,2,3,2,3,Regular,Sí,Satisfecho
1360,21/09/2027,Ultrasonido,56,140,3920,MVZ. Eddie Hernández Vidal,4,4,3,5,Buena,Sí,Muy Satisfecho
1361,22/09/2027,Desparacitación,50,136,4475,MVZ. Eddie Hernández Vidal,2,1,1,1,Buena,Sí,Insatisfecho
1362,23/09/2027,Servicio a domicilio,28,32,6887,MVZ. Eddie Hernández Vidal,4,2,1,5,Buena,Sí,Satisfecho
1363,24/09/2027,Hospitalización,14,93,6183,MVZ. Eddie Hernández Vidal,3,5,3,5,Regular,No,Muy Satisfecho
1364,25/09/2027,Estética,56,179,4836,MVZ. Eddie Hernández Vidal,2,1,1,3,Regular,No,Algo satisfecho
1365,26/09/2027,Cirugías,6,41,1587,MVZ. Eddie Hernández Vidal,3,1,1,2,Buena,No,Algo satisfecho
1366,27/09/2027,Hospitalización,13,13,4107,MVZ. Eddie Hernández Vidal,1,1,4,4,Pesima,Sí,Satisfecho
1367,28/09/2027,Ultrasonido,56,142,6526,MVZ. Eddie Hernández Vidal,2,1,5,1,Pesima,No,Algo satisfecho
1368,29/09/2027,Vacunación,28,134,3644,MVZ. Eddie Hernández Vidal,4,2,2,4,Mala,No,Satisfecho
1369,30/09/2027,Vacunación,3,171,6846,MVZ. Eddie Hernández Vidal,2,1,4,3,Mala,Sí,Satisfecho
1370,01/10/2027,Hospitalización,44,153,4198,MVZ. Eddie Hernández Vidal,5,2,5,5,Regular,No,Muy Satisfecho
1371,02/10/2027,Servicio a domicilio,59,50,9517,MVZ. Eddie Hernández Vidal,5,1,4,5,Pesima,Sí,Muy Satisfecho
1372,03/10/2027,Estética,38,94,3846,MVZ. Eddie Hernández Vidal,1,1,4,3,Regular,No,Algo satisfecho
1373,04/10/2027,Consulta general,47,177,6704,MVZ. Eddie Hernández Vidal,2,2,2,2,Regular,No,Algo satisfecho
1374,05/10/2027,Vacunación,4,94,1721,MVZ. Eddie Hernández Vidal,2,1,1,3,Regular,Sí,Algo satisfecho
1375,06/10/2027,Servicio a domicilio,0,69,5798,MVZ. Eddie Hernández Vidal,4,3,2,1,Mala,No,Satisfecho
1376,07/10/2027,Consulta general,11,108,800,MVZ. Eddie Hernández Vidal,4,2,5,1,Regular,No,Satisfecho
1377,08/10/2027,Hospitalización,38,63,8321,MVZ. Eddie Hernández Vidal,4,5,3,4,Mala,No,Muy Satisfecho
1378,09/10/2027,Estética,6,75,9324,MVZ. Eddie Hernández Vidal,2,3,2,2,Buena,No,Algo satisfecho
1379,10/10/2027,Hospitalización,51,108,9400,MVZ. Eddie Hernández Vidal,2,1,2,2,Buena,Sí,Algo satisfecho
1380,11/10/2027,Cirugías,20,22,2884,MVZ. Eddie Hernández Vidal,5,1,5,3,Regular,No,Muy Satisfecho
1381,12/10/2027,Hospitalización,56,16,1181,MVZ. Eddie Hernández Vidal,3,5,1,1,Mala,No,Satisfecho
1382,13/10/2027,Hospitalización,6,22,6500,MVZ. Eddie Hernández Vidal,4,3,3,2,Buena,Sí,Satisfecho
1383,14/10/2027,Consulta general,16,42,5463,MVZ. Eddie Hernández Vidal,3,2,3,1,Regular,Sí,Algo satisfecho
1384,15/10/2027,Cirugías,0,99,3886,MVZ. Eddie Hernández Vidal,3,3,3,3,Buena,No,Satisfecho
1385,16/10/2027,Ultrasonido,3,118,9725,MVZ. Eddie Hernández Vidal,1,5,3,3,Regular,No,Satisfecho
1386,17/10/2027,Cirugías,59,17,5616,MVZ. Eddie Hernández Vidal,2,2,4,1,Regular,Sí,Algo satisfecho
1387,18/10/2027,Estética,5,150,2720,MVZ. Eddie Hernández Vidal,2,2,5,1,Mala,No,Satisfecho
1388,19/10/2027,Estética,47,131,8989,MVZ. Eddie Hernández Vidal,5,4,5,5,Mala,No,Extremadamente satisfecho
1389,20/10/2027,Consulta general,39,41,6740,MVZ. Eddie Hernández Vidal,2,1,1,4,Pesima,No,Algo satisfecho
1390,21/10/2027,Cirugías,59,165,1180,MVZ. Eddie Hernández Vidal,1,2,3,2,Mala,Sí,Algo satisfecho
1391,22/10/2027,Servicio a domicilio,16,132,9366,MVZ. Eddie Hernández Vidal,2,2,1,3,Mala,No,Algo satisfecho
1392,23/10/2027,Cirugías,25,136,7847,MVZ. Eddie Hernández Vidal,4,4,4,3,Buena,Sí,Muy Satisfecho
1393,24/10/2027,Consulta general,57,123,388,MVZ. Eddie Hernández Vidal,4,4,3,2,Pesima,Sí,Satisfecho
1394,25/10/2027,Estética,30,122,1928,MVZ. Eddie Hernández Vidal,5,2,5,4,Buena,No,Muy Satisfecho
1395,26/10/2027,Consulta general,27,170,2605,MVZ. Eddie Hernández Vidal,4,5,3,4,Regular,Sí,Muy Satisfecho
1396,27/10/2027,Hospitalización,11,10,9805,MVZ. Eddie Hernández Vidal,1,4,2,4,Mala,No,Satisfecho
1397,28/10/2027,Estética,40,150,4713,MVZ. Eddie Hernández Vidal,2,3,1,2,Mala,Sí,Algo satisfecho
1398,29/10/2027,Cirugías,0,23,322,MVZ. Eddie Hernández Vidal,3,5,4,1,Regular,No,Satisfecho
1399,30/10/2027,Urgencias,33,23,8463,MVZ. Eddie Hernández Vidal,2,3,1,5,Pesima,No,Satisfecho
1400,31/10/2027,Consulta general,25,86,4293,MVZ. Eddie Hernández Vidal,1,3,3,5,Regular,No,Satisfecho
1401,01/11/2027,Cirugías,52,38,2249,MVZ. Eddie Hernández Vidal,2,5,3,1,Buena,No,Satisfecho
1402,02/11/2027,Consulta general,14,143,5986,MVZ. Eddie Hernández Vidal,2,2,3,3,Pesima,Sí,Satisfecho
