Cliente_ID,Fecha_Visita,Tipo_Servicio,Tiempo_Espera,Duración_Atención,Costo_Servicio,Personal_Atención,Calidad_Atención,Instalaciones,Comunicación,Facilidad_Pago,Experiencia_Cliente,Recomendaciones,Satisfaccion_cliente,Niveles
1184,10/05/2023,Desparasitación,12,98,2004,MVZ. Eddie Hernández Vidal,3,3,3,1,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
1185,05/07/2023,Ultrasonido,9,87,4046,MVZ. Eddie Hernández Vidal,5,2,2,4,Mala,Sí,Algo satisfecho,Algo satisfecho
1186,28/02/2023,Hospitalización,22,129,4765,MVZ. Eddie Hernández Vidal,4,2,2,2,Mala,Sí,Satisfecho,Satisfecho
1187,04/08/2023,Servicio a domicilio,27,125,1570,MVZ. Eddie Hernández Vidal,4,2,3,5,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1188,20/03/2023,Ultrasonido,34,144,4485,MVZ. Eddie Hernández Vidal,4,2,2,1,Buena,Sí,Algo satisfecho,Algo satisfecho
1189,03/12/2023,Ultrasonido,14,41,4263,MVZ. Eddie Hernández Vidal,2,3,2,5,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
1190,05/01/2023,Desparasitación,26,67,2411,MVZ. Eddie Hernández Vidal,5,5,1,4,Regular,No,Satisfecho,Satisfecho
1191,26/09/2023,Consulta general,40,69,3285,MVZ. Eddie Hernández Vidal,2,1,5,3,Pésima,No,Muy Satisfecho,Muy Satisfecho
1192,23/07/2023,Ultrasonido,29,41,4571,MVZ. Eddie Hernández Vidal,1,3,1,3,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
1193,10/09/2023,Hospitalización,27,61,4687,MVZ. Eddie Hernández Vidal,3,4,3,3,Mala,No,Algo satisfecho,Algo satisfecho
1194,26/01/2023,Vacunación,36,125,3410,MVZ. Eddie Hernández Vidal,1,5,1,3,Mala,No,Algo satisfecho,Algo satisfecho
1195,07/08/2023,Estética,27,28,2175,MVZ. Eddie Hernández Vidal,1,5,4,1,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1196,06/09/2023,Urgencias,31,124,3266,MVZ. Eddie Hernández Vidal,2,1,3,1,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1197,31/03/2023,Vacunación,28,57,2438,MVZ. Eddie Hernández Vidal,1,5,3,4,Mala,No,Algo satisfecho,Algo satisfecho
1198,13/02/2023,Cirugías,23,44,833,MVZ. Eddie Hernández Vidal,5,3,2,2,Regular,No,Satisfecho,Satisfecho
1199,31/12/2023,Desparasitación,32,41,1222,MVZ. Eddie Hernández Vidal,5,2,5,5,Mala,Sí,Insatisfecho,Insatisfecho
1200,11/07/2023,Desparasitación,18,62,2135,MVZ. Eddie Hernández Vidal,3,1,5,4,Buena,No,Insatisfecho,Insatisfecho
1201,27/05/2023,Ultrasonido,24,16,1916,MVZ. Eddie Hernández Vidal,1,5,3,4,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
1202,22/04/2023,Ultrasonido,38,61,1796,MVZ. Eddie Hernández Vidal,5,2,2,4,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1203,27/02/2023,Vacunación,37,26,5745,MVZ. Eddie Hernández Vidal,4,5,4,5,Regular,No,Algo satisfecho,Algo satisfecho
1204,19/09/2023,Ultrasonido,16,104,470,MVZ. Eddie Hernández Vidal,2,1,2,4,Regular,No,Muy Satisfecho,Muy Satisfecho
1205,15/06/2023,Desparasitación,20,146,5771,MVZ. Eddie Hernández Vidal,3,3,5,3,Regular,No,Satisfecho,Satisfecho
1206,09/08/2023,Vacunación,12,20,2148,MVZ. Eddie Hernández Vidal,4,3,4,1,Buena,No,Algo satisfecho,Algo satisfecho
1207,23/12/2023,Cirugías,8,95,2983,MVZ. Eddie Hernández Vidal,3,2,3,2,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1208,21/02/2023,Cirugías,17,119,5603,MVZ. Eddie Hernández Vidal,1,4,2,1,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
1209,13/07/2023,Servicio a domicilio,34,103,4207,MVZ. Eddie Hernández Vidal,4,2,3,3,Mala,Sí,Satisfecho,Satisfecho
1210,24/04/2023,Desparasitación,5,84,5756,MVZ. Eddie Hernández Vidal,3,2,1,5,Pésima,Sí,Insatisfecho,Insatisfecho
1211,14/06/2023,Hospitalización,14,99,5798,MVZ. Eddie Hernández Vidal,3,2,1,3,Mala,Sí,Satisfecho,Satisfecho
1212,22/08/2023,Urgencias,26,33,3160,MVZ. Eddie Hernández Vidal,4,3,5,4,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1213,23/05/2023,Desparasitación,17,135,5498,MVZ. Eddie Hernández Vidal,2,2,5,5,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1214,21/03/2023,Desparasitación,18,62,5197,MVZ. Eddie Hernández Vidal,3,5,2,5,Buena,Sí,Muy Satisfecho,Muy Satisfecho
1215,01/01/2023,Vacunación,22,104,2238,MVZ. Eddie Hernández Vidal,5,3,4,3,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1216,26/12/2023,Estética,40,32,4984,MVZ. Eddie Hernández Vidal,5,3,5,5,Buena,Sí,Algo satisfecho,Algo satisfecho
1217,15/09/2023,Estética,7,130,1069,MVZ. Eddie Hernández Vidal,3,5,4,1,Regular,No,Muy Satisfecho,Muy Satisfecho
1218,03/11/2023,Desparasitación,30,60,236,MVZ. Eddie Hernández Vidal,5,4,4,2,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
1219,01/05/2023,Desparasitación,37,74,2727,MVZ. Eddie Hernández Vidal,5,5,3,3,Pésima,No,Muy Satisfecho,Muy Satisfecho
1220,28/07/2023,Vacunación,37,108,4104,MVZ. Eddie Hernández Vidal,1,3,4,5,Pésima,Sí,Algo satisfecho,Algo satisfecho
1221,02/04/2023,Ultrasonido,18,95,4792,MVZ. Eddie Hernández Vidal,5,5,1,2,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1222,20/10/2023,Servicio a domicilio,25,49,1321,MVZ. Eddie Hernández Vidal,1,4,1,2,Regular,No,Insatisfecho,Insatisfecho
1223,05/02/2023,Vacunación,37,75,2494,MVZ. Eddie Hernández Vidal,2,3,5,5,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1224,15/02/2023,Ultrasonido,10,59,280,MVZ. Eddie Hernández Vidal,4,4,2,4,Pésima,Sí,Insatisfecho,Insatisfecho
1225,11/11/2023,Cirugías,33,111,1752,MVZ. Eddie Hernández Vidal,5,5,2,1,Buena,No,Algo satisfecho,Algo satisfecho
1226,19/10/2023,Desparasitación,9,27,1985,MVZ. Eddie Hernández Vidal,5,4,4,5,Regular,Sí,Insatisfecho,Insatisfecho
1227,10/06/2023,Ultrasonido,31,48,2873,MVZ. Eddie Hernández Vidal,5,5,2,5,Pésima,Sí,Satisfecho,Satisfecho
1228,06/05/2023,Desparasitación,27,147,2813,MVZ. Eddie Hernández Vidal,5,1,3,1,Regular,No,Insatisfecho,Insatisfecho
1229,18/05/2023,Cirugías,5,61,2233,MVZ. Eddie Hernández Vidal,2,5,4,4,Mala,Sí,Muy Satisfecho,Muy Satisfecho
1230,10/06/2023,Cirugías,22,17,5419,MVZ. Eddie Hernández Vidal,1,4,5,4,Buena,No,Insatisfecho,Insatisfecho
1231,22/09/2023,Estética,32,48,4423,MVZ. Eddie Hernández Vidal,3,5,1,3,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1232,18/09/2023,Cirugías,36,17,4548,MVZ. Eddie Hernández Vidal,3,4,5,1,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1233,22/05/2023,Vacunación,38,25,1522,MVZ. Eddie Hernández Vidal,4,2,3,3,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1234,05/06/2023,Vacunación,27,50,2804,MVZ. Eddie Hernández Vidal,5,3,4,4,Buena,Sí,Satisfecho,Satisfecho
1235,18/07/2023,Consulta general,30,41,5221,MVZ. Eddie Hernández Vidal,4,5,3,1,Pésima,Sí,Satisfecho,Satisfecho
1236,13/10/2023,Desparasitación,25,33,3228,MVZ. Eddie Hernández Vidal,4,3,1,2,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1237,15/08/2023,Hospitalización,20,25,2301,MVZ. Eddie Hernández Vidal,5,1,2,3,Regular,No,Satisfecho,Satisfecho
1238,08/08/2023,Servicio a domicilio,35,150,4505,MVZ. Eddie Hernández Vidal,3,4,3,2,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
1239,13/03/2023,Hospitalización,20,110,1624,MVZ. Eddie Hernández Vidal,2,3,5,2,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1240,03/04/2023,Consulta general,11,55,3519,MVZ. Eddie Hernández Vidal,3,4,5,4,Buena,No,Satisfecho,Satisfecho
1241,30/12/2023,Servicio a domicilio,38,86,3203,MVZ. Eddie Hernández Vidal,2,2,5,4,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1242,02/05/2023,Vacunación,26,83,2453,MVZ. Eddie Hernández Vidal,3,2,1,4,Regular,No,Satisfecho,Satisfecho
1243,14/10/2023,Estética,30,76,4068,MVZ. Eddie Hernández Vidal,3,2,4,1,Mala,No,Satisfecho,Satisfecho
1244,02/08/2023,Ultrasonido,25,32,3476,MVZ. Eddie Hernández Vidal,2,1,4,3,Regular,Sí,Satisfecho,Satisfecho
1245,21/01/2023,Ultrasonido,21,39,4213,MVZ. Eddie Hernández Vidal,5,5,2,2,Regular,Sí,Satisfecho,Satisfecho
1246,10/01/2023,Urgencias,33,45,637,MVZ. Eddie Hernández Vidal,2,5,4,2,Pésima,No,Satisfecho,Satisfecho
1247,18/08/2023,Cirugías,13,84,3907,MVZ. Eddie Hernández Vidal,4,2,2,3,Buena,No,Muy Satisfecho,Muy Satisfecho
1248,10/10/2023,Ultrasonido,20,41,5642,MVZ. Eddie Hernández Vidal,2,1,3,3,Pésima,No,Satisfecho,Satisfecho
1249,11/01/2023,Servicio a domicilio,9,36,926,MVZ. Eddie Hernández Vidal,4,3,3,1,Buena,Sí,Muy Satisfecho,Muy Satisfecho
1250,19/02/2023,Urgencias,22,114,1824,MVZ. Eddie Hernández Vidal,2,4,2,3,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1251,13/04/2023,Consulta general,38,89,2215,MVZ. Eddie Hernández Vidal,4,1,1,2,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1252,25/07/2023,Urgencias,40,149,5227,MVZ. Eddie Hernández Vidal,2,5,4,3,Regular,No,Insatisfecho,Insatisfecho
1253,23/02/2023,Consulta general,37,61,5319,MVZ. Eddie Hernández Vidal,3,1,1,1,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1254,25/04/2023,Cirugías,23,42,4385,MVZ. Eddie Hernández Vidal,3,1,1,2,Mala,No,Insatisfecho,Insatisfecho
1255,29/06/2023,Ultrasonido,31,120,340,MVZ. Eddie Hernández Vidal,1,4,4,4,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1256,13/07/2023,Hospitalización,19,85,5354,MVZ. Eddie Hernández Vidal,1,2,1,1,Buena,Sí,Muy Satisfecho,Muy Satisfecho
1257,25/06/2023,Hospitalización,12,107,361,MVZ. Eddie Hernández Vidal,4,3,4,1,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1258,13/02/2023,Cirugías,14,25,3701,MVZ. Eddie Hernández Vidal,3,4,4,2,Pésima,No,Satisfecho,Satisfecho
1259,06/06/2023,Urgencias,29,54,5834,MVZ. Eddie Hernández Vidal,3,5,4,1,Mala,No,Algo satisfecho,Algo satisfecho
1260,06/02/2023,Cirugías,30,46,1248,MVZ. Eddie Hernández Vidal,5,3,3,2,Pésima,No,Muy Satisfecho,Muy Satisfecho
1261,22/04/2023,Ultrasonido,17,76,5724,MVZ. Eddie Hernández Vidal,1,3,3,2,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
1262,04/03/2023,Hospitalización,35,24,2618,MVZ. Eddie Hernández Vidal,2,1,1,4,Buena,No,Satisfecho,Satisfecho
1263,26/12/2023,Ultrasonido,26,21,5606,MVZ. Eddie Hernández Vidal,1,1,1,2,Regular,No,Insatisfecho,Insatisfecho
1264,22/04/2023,Consulta general,18,56,2372,MVZ. Eddie Hernández Vidal,4,5,1,1,Mala,No,Satisfecho,Satisfecho
1265,09/10/2023,Consulta general,30,75,2385,MVZ. Eddie Hernández Vidal,5,5,2,2,Regular,Sí,Algo satisfecho,Algo satisfecho
1266,16/04/2023,Vacunación,24,66,333,MVZ. Eddie Hernández Vidal,5,3,1,3,Pésima,Sí,Satisfecho,Satisfecho
1267,20/10/2023,Desparasitación,20,86,5486,MVZ. Eddie Hernández Vidal,5,1,4,4,Buena,Sí,Satisfecho,Satisfecho
1268,08/11/2023,Hospitalización,20,93,2873,MVZ. Eddie Hernández Vidal,1,4,1,2,Mala,Sí,Muy Satisfecho,Muy Satisfecho
1269,24/10/2023,Urgencias,6,100,5478,MVZ. Eddie Hernández Vidal,5,3,5,4,Buena,No,Muy Satisfecho,Muy Satisfecho
1270,27/01/2023,Urgencias,37,42,4242,MVZ. Eddie Hernández Vidal,5,2,4,4,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1271,11/09/2023,Desparasitación,9,25,3563,MVZ. Eddie Hernández Vidal,5,4,3,4,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1272,12/12/2023,Consulta general,15,111,5028,MVZ. Eddie Hernández Vidal,4,2,2,5,Regular,Sí,Insatisfecho,Insatisfecho
1273,26/04/2023,Hospitalización,9,37,3223,MVZ. Eddie Hernández Vidal,5,1,2,1,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1274,11/01/2023,Desparasitación,9,56,2673,MVZ. Eddie Hernández Vidal,4,4,1,2,Mala,Sí,Satisfecho,Satisfecho
1275,13/05/2023,Estética,11,127,3998,MVZ. Eddie Hernández Vidal,1,2,3,4,Mala,No,Algo satisfecho,Algo satisfecho
1276,05/03/2023,Desparasitación,25,121,2899,MVZ. Eddie Hernández Vidal,5,1,2,3,Regular,Sí,Satisfecho,Satisfecho
1277,21/12/2023,Estética,30,121,487,MVZ. Eddie Hernández Vidal,2,1,2,1,Regular,Sí,Satisfecho,Satisfecho
1278,23/11/2023,Servicio a domicilio,18,106,283,MVZ. Eddie Hernández Vidal,3,2,2,5,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1279,11/02/2023,Ultrasonido,22,125,3597,MVZ. Eddie Hernández Vidal,1,2,5,3,Regular,No,Muy Satisfecho,Muy Satisfecho
1280,01/08/2023,Desparasitación,19,105,2639,MVZ. Eddie Hernández Vidal,5,1,2,1,Regular,No,Muy Satisfecho,Muy Satisfecho
1281,29/09/2023,Vacunación,30,32,4047,MVZ. Eddie Hernández Vidal,1,1,5,5,Mala,Sí,Algo satisfecho,Algo satisfecho
1282,01/11/2023,Consulta general,11,144,4720,MVZ. Eddie Hernández Vidal,1,3,5,3,Regular,Sí,Algo satisfecho,Algo satisfecho
1283,12/04/2023,Servicio a domicilio,24,52,4886,MVZ. Eddie Hernández Vidal,2,2,4,1,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
1284,30/06/2023,Vacunación,35,31,1303,MVZ. Eddie Hernández Vidal,5,4,2,4,Pésima,Sí,Insatisfecho,Insatisfecho
1285,21/06/2023,Vacunación,12,53,5656,MVZ. Eddie Hernández Vidal,4,4,1,2,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1286,14/09/2023,Desparasitación,27,89,2276,MVZ. Eddie Hernández Vidal,3,1,2,5,Mala,Sí,Insatisfecho,Insatisfecho
1287,25/03/2023,Estética,34,43,282,MVZ. Eddie Hernández Vidal,4,4,2,4,Regular,No,Muy Satisfecho,Muy Satisfecho
1288,27/09/2023,Estética,13,71,4364,MVZ. Eddie Hernández Vidal,3,4,1,4,Buena,Sí,Muy Satisfecho,Muy Satisfecho
1289,15/04/2023,Cirugías,40,22,4051,MVZ. Eddie Hernández Vidal,4,1,4,2,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
1290,04/12/2023,Servicio a domicilio,8,20,5492,MVZ. Eddie Hernández Vidal,1,1,5,1,Buena,Sí,Insatisfecho,Insatisfecho
1291,27/01/2023,Desparasitación,18,36,5074,MVZ. Eddie Hernández Vidal,4,3,3,4,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1292,21/07/2023,Urgencias,39,17,318,MVZ. Eddie Hernández Vidal,2,1,2,3,Buena,No,Insatisfecho,Insatisfecho
1293,20/03/2023,Consulta general,33,97,5532,MVZ. Eddie Hernández Vidal,3,4,5,3,Buena,Sí,Insatisfecho,Insatisfecho
1294,05/09/2023,Consulta general,17,132,1333,MVZ. Eddie Hernández Vidal,3,5,2,2,Mala,No,Satisfecho,Satisfecho
1295,28/07/2023,Ultrasonido,29,30,5925,MVZ. Eddie Hernández Vidal,1,3,2,1,Pésima,No,Algo satisfecho,Algo satisfecho
1296,12/10/2023,Desparasitación,33,107,2405,MVZ. Eddie Hernández Vidal,2,4,3,5,Pésima,No,Algo satisfecho,Algo satisfecho
1297,17/12/2023,Vacunación,11,32,1391,MVZ. Eddie Hernández Vidal,2,5,2,5,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1298,16/08/2023,Consulta general,36,76,945,MVZ. Eddie Hernández Vidal,5,2,5,5,Mala,Sí,Algo satisfecho,Algo satisfecho
1299,03/10/2023,Vacunación,20,81,5554,MVZ. Eddie Hernández Vidal,2,4,3,2,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1300,16/12/2023,Cirugías,17,23,3276,MVZ. Eddie Hernández Vidal,5,2,4,3,Regular,No,Muy Satisfecho,Muy Satisfecho
1301,18/11/2023,Consulta general,37,148,5425,MVZ. Eddie Hernández Vidal,4,5,4,2,Mala,Sí,Algo satisfecho,Algo satisfecho
1302,29/04/2023,Urgencias,26,120,3876,MVZ. Eddie Hernández Vidal,5,5,1,1,Regular,No,Muy Satisfecho,Muy Satisfecho
1303,08/12/2023,Urgencias,8,21,2175,MVZ. Eddie Hernández Vidal,3,2,4,2,Regular,No,Satisfecho,Satisfecho
1304,21/03/2023,Desparasitación,30,148,4830,MVZ. Eddie Hernández Vidal,1,3,3,4,Regular,No,Satisfecho,Satisfecho
1305,01/03/2023,Estética,11,75,1419,MVZ. Eddie Hernández Vidal,2,2,4,5,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1306,27/05/2023,Estética,36,47,5571,MVZ. Eddie Hernández Vidal,2,1,1,5,Buena,Sí,Algo satisfecho,Algo satisfecho
1307,20/09/2023,Estética,25,139,985,MVZ. Eddie Hernández Vidal,5,5,5,2,Buena,Sí,Insatisfecho,Insatisfecho
1308,22/10/2023,Estética,11,118,5284,MVZ. Eddie Hernández Vidal,1,5,1,2,Regular,No,Satisfecho,Satisfecho
1309,08/10/2023,Vacunación,11,47,5220,MVZ. Eddie Hernández Vidal,2,2,2,3,Mala,Sí,Insatisfecho,Insatisfecho
1310,30/06/2023,Estética,12,73,2378,MVZ. Eddie Hernández Vidal,1,2,4,4,Buena,Sí,Insatisfecho,Insatisfecho
1311,02/02/2023,Consulta general,33,45,3194,MVZ. Eddie Hernández Vidal,5,3,2,4,Regular,Sí,Satisfecho,Satisfecho
1312,18/05/2023,Ultrasonido,17,144,1644,MVZ. Eddie Hernández Vidal,4,5,1,4,Mala,No,Satisfecho,Satisfecho
1313,10/07/2023,Cirugías,17,43,1218,MVZ. Eddie Hernández Vidal,1,2,4,2,Pésima,No,Muy Satisfecho,Muy Satisfecho
1314,28/03/2023,Urgencias,25,131,4424,MVZ. Eddie Hernández Vidal,2,4,5,4,Pésima,Sí,Satisfecho,Satisfecho
1315,06/07/2023,Desparasitación,31,51,3065,MVZ. Eddie Hernández Vidal,5,3,2,3,Mala,Sí,Satisfecho,Satisfecho
1316,04/07/2023,Ultrasonido,33,57,2931,MVZ. Eddie Hernández Vidal,4,4,2,4,Mala,Sí,Algo satisfecho,Algo satisfecho
1317,27/10/2023,Vacunación,11,40,4379,MVZ. Eddie Hernández Vidal,5,1,2,2,Regular,Sí,Algo satisfecho,Algo satisfecho
1318,14/01/2023,Servicio a domicilio,22,90,3215,MVZ. Eddie Hernández Vidal,5,5,2,1,Mala,Sí,Algo satisfecho,Algo satisfecho
1319,17/11/2023,Cirugías,35,103,3087,MVZ. Eddie Hernández Vidal,4,1,1,4,Pésima,No,Algo satisfecho,Algo satisfecho
1320,12/08/2023,Cirugías,21,138,1426,MVZ. Eddie Hernández Vidal,5,2,2,5,Pésima,No,Insatisfecho,Insatisfecho
1321,29/07/2023,Cirugías,13,45,3615,MVZ. Eddie Hernández Vidal,4,2,2,2,Buena,No,Algo satisfecho,Algo satisfecho
1322,03/05/2023,Estética,11,42,756,MVZ. Eddie Hernández Vidal,2,5,5,2,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
1323,28/05/2023,Cirugías,19,122,1314,MVZ. Eddie Hernández Vidal,4,4,1,2,Pésima,No,Insatisfecho,Insatisfecho
1324,12/10/2023,Cirugías,25,112,4663,MVZ. Eddie Hernández Vidal,1,3,3,1,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
1325,27/09/2023,Urgencias,37,104,1866,MVZ. Eddie Hernández Vidal,5,2,5,1,Buena,No,Muy Satisfecho,Muy Satisfecho
1326,11/03/2023,Consulta general,28,55,4615,MVZ. Eddie Hernández Vidal,1,2,1,3,Buena,No,Satisfecho,Satisfecho
1327,26/03/2023,Urgencias,27,64,2201,MVZ. Eddie Hernández Vidal,5,1,4,3,Pésima,Sí,Algo satisfecho,Algo satisfecho
1328,03/02/2023,Vacunación,23,58,3789,MVZ. Eddie Hernández Vidal,4,2,1,2,Pésima,Sí,Satisfecho,Satisfecho
1329,09/10/2023,Servicio a domicilio,9,39,1835,MVZ. Eddie Hernández Vidal,4,1,5,4,Pésima,No,Algo satisfecho,Algo satisfecho
1330,16/02/2023,Desparasitación,7,109,3600,MVZ. Eddie Hernández Vidal,5,1,5,2,Buena,Sí,Satisfecho,Satisfecho
1331,02/07/2023,Urgencias,9,46,1052,MVZ. Eddie Hernández Vidal,1,1,4,4,Regular,Sí,Muy Satisfecho,Muy Satisfecho
1332,03/09/2023,Ultrasonido,15,105,4813,MVZ. Eddie Hernández Vidal,3,5,1,2,Pésima,No,Muy Satisfecho,Muy Satisfecho
1333,20/03/2023,Estética,11,16,3786,MVZ. Eddie Hernández Vidal,5,1,3,4,Buena,No,Insatisfecho,Insatisfecho
1334,13/01/2023,Consulta general,38,138,1157,MVZ. Eddie Hernández Vidal,1,3,5,5,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1335,02/11/2023,Estética,14,107,692,MVZ. Eddie Hernández Vidal,5,2,5,1,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1336,21/04/2023,Vacunación,22,24,3451,MVZ. Eddie Hernández Vidal,4,5,2,1,Pésima,No,Algo satisfecho,Algo satisfecho
1337,02/06/2023,Vacunación,38,34,4203,MVZ. Eddie Hernández Vidal,3,5,1,2,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
1338,15/09/2023,Desparasitación,32,128,1317,MVZ. Eddie Hernández Vidal,5,1,5,4,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1339,27/05/2023,Vacunación,25,68,5825,MVZ. Eddie Hernández Vidal,5,2,3,4,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
1340,27/09/2023,Urgencias,34,77,3056,MVZ. Eddie Hernández Vidal,2,5,5,4,Buena,No,Satisfecho,Satisfecho
1341,20/10/2023,Ultrasonido,38,54,4701,MVZ. Eddie Hernández Vidal,1,4,3,2,Buena,Sí,Muy Satisfecho,Muy Satisfecho
1342,31/08/2023,Servicio a domicilio,37,15,1023,MVZ. Eddie Hernández Vidal,3,4,5,2,Mala,Sí,Satisfecho,Satisfecho
1343,02/05/2023,Estética,18,35,4460,MVZ. Eddie Hernández Vidal,1,1,2,2,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1344,29/01/2023,Cirugías,32,103,822,MVZ. Eddie Hernández Vidal,3,3,3,5,Buena,Sí,Satisfecho,Satisfecho
1345,23/01/2023,Ultrasonido,35,70,3683,MVZ. Eddie Hernández Vidal,3,1,4,4,Regular,Sí,Algo satisfecho,Algo satisfecho
1346,09/12/2023,Consulta general,6,135,4234,MVZ. Eddie Hernández Vidal,1,1,3,4,Regular,No,Muy Satisfecho,Muy Satisfecho
1347,12/02/2023,Urgencias,38,111,1955,MVZ. Eddie Hernández Vidal,1,3,1,3,Buena,No,Satisfecho,Satisfecho
1348,07/07/2023,Hospitalización,14,96,2940,MVZ. Eddie Hernández Vidal,2,3,1,5,Mala,Sí,Muy Satisfecho,Muy Satisfecho
1349,15/04/2023,Estética,9,81,5014,MVZ. Eddie Hernández Vidal,5,5,2,5,Mala,No,Insatisfecho,Insatisfecho
1350,06/05/2023,Consulta general,34,100,2647,MVZ. Eddie Hernández Vidal,4,1,5,5,Buena,No,Algo satisfecho,Algo satisfecho
1351,30/04/2023,Hospitalización,27,49,5614,MVZ. Eddie Hernández Vidal,5,3,3,2,Buena,No,Muy Satisfecho,Muy Satisfecho
1352,09/10/2023,Ultrasonido,39,137,3457,MVZ. Eddie Hernández Vidal,2,4,4,4,Pésima,No,Muy Satisfecho,Muy Satisfecho
1353,11/07/2023,Ultrasonido,30,29,605,MVZ. Eddie Hernández Vidal,1,5,3,4,Mala,Sí,Algo satisfecho,Algo satisfecho
1354,23/08/2023,Hospitalización,18,92,519,MVZ. Eddie Hernández Vidal,4,1,4,3,Pésima,Sí,Algo satisfecho,Algo satisfecho
1355,26/03/2023,Estética,18,51,2390,MVZ. Eddie Hernández Vidal,2,1,1,2,Pésima,Sí,Insatisfecho,Insatisfecho
1356,30/09/2023,Desparasitación,16,66,3119,MVZ. Eddie Hernández Vidal,4,4,3,1,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
1357,05/09/2023,Ultrasonido,25,39,3764,MVZ. Eddie Hernández Vidal,4,5,5,3,Pésima,Sí,Algo satisfecho,Algo satisfecho
1358,22/10/2023,Ultrasonido,14,104,1452,MVZ. Eddie Hernández Vidal,4,3,2,4,Buena,No,Insatisfecho,Insatisfecho
1359,20/02/2023,Vacunación,10,130,2168,MVZ. Eddie Hernández Vidal,4,5,3,3,Mala,No,Insatisfecho,Insatisfecho
1360,31/03/2023,Cirugías,33,125,2813,MVZ. Eddie Hernández Vidal,2,4,2,1,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1361,11/02/2023,Estética,20,35,373,MVZ. Eddie Hernández Vidal,3,1,5,2,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1362,22/03/2023,Cirugías,14,26,4969,MVZ. Eddie Hernández Vidal,1,1,5,4,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
1363,11/03/2023,Consulta general,24,146,2899,MVZ. Eddie Hernández Vidal,2,1,2,3,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
1364,10/07/2023,Urgencias,25,34,4731,MVZ. Eddie Hernández Vidal,3,4,2,2,Buena,Sí,Muy Satisfecho,Muy Satisfecho
1365,14/07/2023,Servicio a domicilio,18,74,3263,MVZ. Eddie Hernández Vidal,3,1,4,5,Mala,Sí,Insatisfecho,Insatisfecho
1366,19/01/2023,Consulta general,28,125,2939,MVZ. Eddie Hernández Vidal,4,3,3,4,Regular,Sí,Algo satisfecho,Algo satisfecho
